Date;Date;Heure;Variation_de_pression_en_3_heures;Type_de_tendance_barometrique;Direction _du _vent _moyen_10 mn;Vitesse_du_vent_moyen_10 mn;Point_de_rosee;Humidite;Visibilite_horizontale;Temps_present;Nebulosite_totale;Hauteur_de_la_base_des_nuages;Pression_station;Variation_de_pression_en_24_heures;Rafale_sur_les_10_dernieres_minutes;Rafales_sur_une_periode;Nebulosite_couche_nuageuse_1;Temperature
2020-08-22T20:00:00+02:00;2020-08-22;20:00:00;-30.0;6;260;2.1;288.05;62;60000.0;0;100.0;1750.0;98090.0;570.0;3.7;3.7;8.0;22.600000000000023
2020-08-23T20:00:00+02:00;2020-08-23;20:00:00;-70.0;6;340;1.7;285.55;53;51970.0;0;100.0;1750.0;97960.0;-130.0;2.3;3.3;8.0;22.5
2020-08-24T20:00:00+02:00;2020-08-24;20:00:00;-130.0;8;360;3.5;286.45;54;53160.0;0;;;97460.0;-500.0;4.9;5.4;;23.100000000000023
2020-08-25T20:00:00+02:00;2020-08-25;20:00:00;150.0;3;300;4.1;287.15;48;50000.0;0;;;97540.0;;;8.2;;25.900000000000034
2020-08-26T20:00:00+02:00;2020-08-26;20:00:00;-20.0;8;340;1.7;290.45;66;60000.0;0;100.0;1250.0;97840.0;300.0;2.4;3.8;8.0;24.100000000000023
2020-08-27T20:00:00+02:00;2020-08-27;20:00:00;-30.0;8;290;2.0;290.55;58;55980.0;0;100.0;1250.0;97450.0;-390.0;3.1;5.1;8.0;26.30000000000001
2020-08-28T20:00:00+02:00;2020-08-28;20:00:00;-70.0;6;230;5.0;286.05;83;59590.0;0;100.0;1250.0;96890.0;-560.0;7.8;8.2;6.0;15.800000000000011
2020-08-29T20:00:00+02:00;2020-08-29;20:00:00;140.0;2;260;4.9;285.15;84;52870.0;0;100.0;800.0;96730.0;-160.0;7.4;10.9;1.0;14.700000000000045
2020-08-30T20:00:00+02:00;2020-08-30;20:00:00;160.0;2;250;2.5;284.25;74;41670.0;61;100.0;1750.0;97630.0;900.0;4.8;7.4;7.0;15.700000000000045
2020-08-31T20:00:00+02:00;2020-08-31;20:00:00;-40.0;6;10;2.5;284.05;60;60000.0;0;;;97590.0;-40.0;3.2;4.9;;18.80000000000001
2020-09-01T20:00:00+02:00;2020-09-01;20:00:00;70.0;3;360;2.5;283.45;52;60000.0;0;100.0;1750.0;97320.0;-270.0;3.9;5.5;7.0;20.5
2020-09-02T20:00:00+02:00;2020-09-02;20:00:00;120.0;3;20;2.5;281.15;45;60000.0;0;;;97770.0;450.0;3.3;4.9;;20.30000000000001
2020-09-03T20:00:00+02:00;2020-09-03;20:00:00;0.0;5;50;1.8;282.25;36;60000.0;0;;;97940.0;170.0;3.4;4.1;;25.200000000000045
2020-09-04T20:00:00+02:00;2020-09-04;20:00:00;-60.0;6;360;1.2;284.05;33;60000.0;0;;;97780.0;-160.0;2.2;4.2;;28.80000000000001
2020-09-05T20:00:00+02:00;2020-09-05;20:00:00;0.0;5;280;3.6;288.05;66;60000.0;0;100.0;800.0;97940.0;160.0;6.2;7.7;4.0;21.5
2020-09-06T20:00:00+02:00;2020-09-06;20:00:00;-10.0;5;260;3.4;285.25;66;60000.0;0;100.0;1750.0;97840.0;-100.0;6.4;6.4;8.0;18.600000000000023
2020-09-07T20:00:00+02:00;2020-09-07;20:00:00;100.0;3;300;1.1;280.85;50;60000.0;0;75.0;2250.0;98220.0;380.0;1.8;4.3;6.0;18.30000000000001
2020-09-08T20:00:00+02:00;2020-09-08;20:00:00;-30.0;6;40;1.8;281.15;39;60000.0;0;;;98090.0;-130.0;3.7;5.8;;22.700000000000045
2020-09-09T20:00:00+02:00;2020-09-09;20:00:00;-10.0;5;170;1.3;286.95;61;60000.0;0;90.0;1750.0;97900.0;-190.0;2.1;3.3;1.0;21.700000000000045
2020-09-10T20:00:00+02:00;2020-09-10;20:00:00;-90.0;6;240;2.4;286.25;52;57440.0;0;;;97600.0;-300.0;3.6;4.4;;23.5
2020-09-11T20:00:00+02:00;2020-09-11;20:00:00;-30.0;6;320;1.3;288.15;57;60000.0;0;75.0;2250.0;97390.0;-210.0;1.9;4.0;6.0;24.0
2020-09-12T20:00:00+02:00;2020-09-12;20:00:00;90.0;3;50;1.6;285.25;45;60000.0;0;;;97850.0;460.0;3.1;6.1;;24.900000000000034
2020-09-13T20:00:00+02:00;2020-09-13;20:00:00;-10.0;6;90;1.0;284.45;33;60000.0;0;;;97830.0;-20.0;2.2;6.0;;29.200000000000045
2020-09-14T20:00:00+02:00;2020-09-14;20:00:00;-10.0;5;300;0.7;283.75;32;59880.0;0;;6960.0;97630.0;-200.0;1.8;5.0;1.0;29.0
2020-09-15T20:00:00+02:00;2020-09-15;20:00:00;20.0;2;130;2.9;286.35;45;60000.0;0;;2820.0;97740.0;110.0;4.7;5.9;5.0;26.100000000000023
2020-09-16T20:00:00+02:00;2020-09-16;20:00:00;0.0;5;50;1.4;286.05;40;60000.0;0;;2880.0;97510.0;-230.0;2.2;3.5;4.0;27.700000000000045
2020-09-17T20:00:00+02:00;2020-09-17;20:00:00;-20.0;6;130;1.7;287.75;49;27400.0;0;100.0;4200.0;97080.0;-430.0;2.4;3.6;8.0;26.200000000000045
2020-09-18T20:00:00+02:00;2020-09-18;20:00:00;50.0;3;230;3.6;290.55;79;6450.0;63;100.0;1750.0;97070.0;-10.0;5.9;5.9;1.0;21.200000000000045
2020-09-19T20:00:00+02:00;2020-09-19;20:00:00;160.0;3;290;6.3;288.95;83;40450.0;61;100.0;2250.0;97070.0;0.0;9.7;9.9;5.0;18.700000000000045
2020-09-20T20:00:00+02:00;2020-09-20;20:00:00;120.0;3;300;3.6;286.25;66;60000.0;0;90.0;1250.0;97400.0;330.0;5.4;6.3;3.0;19.600000000000023
2020-09-21T20:00:00+02:00;2020-09-21;20:00:00;40.0;3;250;4.1;288.05;87;25320.0;0;100.0;450.0;97550.0;150.0;6.6;8.0;5.0;17.100000000000023
2020-09-22T20:00:00+02:00;2020-09-22;20:00:00;-70.0;5;10;2.8;288.35;76;53800.0;0;100.0;800.0;97090.0;-460.0;4.3;4.3;8.0;19.5
2020-09-23T20:00:00+02:00;2020-09-23;20:00:00;240.0;1;200;2.8;288.95;92;39500.0;0;100.0;250.0;96990.0;-100.0;5.0;5.0;5.0;17.100000000000023
2020-09-24T20:00:00+02:00;2020-09-24;20:00:00;50.0;3;280;4.3;285.85;77;48170.0;0;90.0;800.0;96870.0;-120.0;7.1;8.9;6.0;16.80000000000001
2020-09-25T20:00:00+02:00;2020-09-25;20:00:00;150.0;3;250;6.9;281.35;89;8660.0;62;100.0;450.0;97690.0;820.0;11.6;11.6;1.0;9.900000000000034
2020-09-26T20:00:00+02:00;2020-09-26;20:00:00;-370.0;6;250;9.6;285.05;83;2830.0;62;100.0;450.0;96510.0;-1180.0;15.6;21.9;1.0;14.800000000000011
2020-09-27T20:00:00+02:00;2020-09-27;20:00:00;120.0;3;250;7.5;280.25;69;17260.0;0;100.0;800.0;97480.0;970.0;11.3;12.0;2.0;12.600000000000023
2020-09-28T20:00:00+02:00;2020-09-28;20:00:00;120.0;3;280;2.4;282.85;69;60000.0;0;100.0;1250.0;97770.0;290.0;3.9;5.8;8.0;15.400000000000034
2020-09-29T20:00:00+02:00;2020-09-29;20:00:00;-50.0;6;10;1.5;282.95;70;57170.0;0;;;97570.0;-200.0;2.1;2.6;;15.200000000000045
2020-09-30T20:00:00+02:00;2020-09-30;20:00:00;-30.0;5;220;1.9;284.45;71;19230.0;0;;;97050.0;-520.0;2.4;2.6;;16.600000000000023
2020-10-01T20:00:00+02:00;2020-10-01;20:00:00;-270.0;6;0;0.0;284.15;76;60000.0;0;100.0;800.0;96450.0;-600.0;0.8;1.5;7.0;15.200000000000045
2020-10-02T20:00:00+02:00;2020-10-02;20:00:00;200.0;2;250;5.6;279.35;85;58700.0;0;90.0;1250.0;95360.0;-1090.0;8.7;12.2;2.0;8.600000000000023
2020-10-03T20:00:00+02:00;2020-10-03;20:00:00;170.0;3;260;6.2;280.85;77;59830.0;0;100.0;1250.0;96280.0;920.0;10.7;11.8;3.0;11.600000000000023
2020-10-04T20:00:00+02:00;2020-10-04;20:00:00;100.0;1;240;4.6;280.65;86;60000.0;0;75.0;1750.0;96560.0;;;8.7;;9.700000000000045
2020-10-05T20:00:00+02:00;2020-10-05;20:00:00;120.0;1;260;1.8;281.65;78;48520.0;0;;2250.0;97600.0;1040.0;2.4;5.1;1.0;12.200000000000045
2020-10-06T20:00:00+02:00;2020-10-06;20:00:00;50.0;2;250;4.0;287.95;89;58230.0;0;100.0;1250.0;97770.0;170.0;6.9;12.2;3.0;16.600000000000023
2020-10-07T20:00:00+02:00;2020-10-07;20:00:00;90.0;3;250;3.1;285.95;83;53350.0;0;100.0;1750.0;98310.0;540.0;5.5;6.0;8.0;15.700000000000045
2020-10-08T20:00:00+02:00;2020-10-08;20:00:00;40.0;3;10;1.6;286.75;81;56790.0;0;;;97970.0;-340.0;2.1;2.8;;16.900000000000034
2020-10-09T20:00:00+02:00;2020-10-09;20:00:00;70.0;3;250;1.8;287.85;91;11440.0;0;100.0;800.0;98190.0;220.0;2.4;2.5;3.0;16.200000000000045
2020-10-10T20:00:00+02:00;2020-10-10;20:00:00;0.0;5;230;3.1;282.45;80;56910.0;0;100.0;1250.0;98430.0;240.0;4.3;4.9;1.0;12.700000000000045
2020-10-11T20:00:00+02:00;2020-10-11;20:00:00;60.0;3;260;5.7;281.45;92;11100.0;60;100.0;450.0;98340.0;-90.0;10.2;10.2;5.0;9.5
2020-10-12T20:00:00+02:00;2020-10-12;20:00:00;-90.0;6;260;2.8;279.45;76;60000.0;0;;4260.0;97940.0;-400.0;4.1;4.1;1.0;10.400000000000034
2020-10-13T20:00:00+02:00;2020-10-13;20:00:00;-80.0;8;230;3.7;280.85;82;59840.0;0;100.0;1250.0;97240.0;-700.0;5.1;6.1;3.0;10.600000000000023
2020-10-14T20:00:00+02:00;2020-10-14;20:00:00;200.0;3;280;3.8;279.45;89;60000.0;0;100.0;1250.0;97170.0;-70.0;6.3;6.9;5.0;8.0
2020-10-15T20:00:00+02:00;2020-10-15;20:00:00;120.0;3;220;2.5;277.65;80;52310.0;;90.0;800.0;97710.0;540.0;3.9;5.0;7.0;7.7000000000000455
2020-10-16T20:00:00+02:00;2020-10-16;20:00:00;30.0;3;50;1.3;278.05;73;40070.0;0;;1250.0;97680.0;-30.0;2.5;4.3;5.0;9.5
2020-10-17T20:00:00+02:00;2020-10-17;20:00:00;180.0;3;180;1.6;279.45;87;53200.0;0;;7200.0;97620.0;-60.0;2.0;2.8;1.0;8.300000000000011
2020-10-18T20:00:00+02:00;2020-10-18;20:00:00;50.0;3;200;1.5;280.45;83;50000.0;0;;;97800.0;;;3.1;;10.100000000000023
2020-10-19T20:00:00+02:00;2020-10-19;20:00:00;-10.0;8;360;2.4;282.85;88;19270.0;0;;;97040.0;-760.0;3.6;3.6;;11.600000000000023
2020-10-20T20:00:00+02:00;2020-10-20;20:00:00;-320.0;6;340;1.5;284.95;84;25900.0;0;90.0;3180.0;96120.0;-920.0;2.9;4.9;3.0;14.5
2020-10-21T20:00:00+02:00;2020-10-21;20:00:00;110.0;3;220;2.9;287.35;84;18630.0;0;90.0;2940.0;96720.0;600.0;3.9;3.9;7.0;16.900000000000034
2020-10-22T20:00:00+02:00;2020-10-22;20:00:00;10.0;3;360;1.8;287.65;92;10610.0;0;90.0;4380.0;96930.0;210.0;2.4;2.5;7.0;15.800000000000011
2020-10-23T20:00:00+02:00;2020-10-23;20:00:00;240.0;3;290;3.5;283.15;80;57660.0;0;100.0;800.0;97910.0;980.0;5.3;5.4;1.0;13.400000000000034
2020-10-24T20:00:00+02:00;2020-10-24;20:00:00;-190.0;6;190;2.2;281.25;84;58910.0;0;;;97390.0;-520.0;2.7;2.7;;10.700000000000045
2020-01-01T22:00:00+01:00;2020-01-01;22:00:00;0.0;0;150;2.0;273.85;94;10600.0;0;;;98740.0;-190.0;2.4;2.7;;1.6000000000000227
2020-01-02T22:00:00+01:00;2020-01-02;22:00:00;90.0;1;170;2.7;275.85;84;18140.0;0;100.0;4860.0;98480.0;-260.0;3.2;3.5;6.0;5.2000000000000455
2020-01-03T22:00:00+01:00;2020-01-03;22:00:00;90.0;1;190;3.9;279.35;89;17040.0;0;100.0;450.0;99130.0;650.0;4.8;5.5;8.0;7.900000000000034
2020-01-04T22:00:00+01:00;2020-01-04;22:00:00;10.0;0;40;0.9;279.05;90;8720.0;0;100.0;800.0;99260.0;130.0;1.5;2.3;8.0;7.400000000000034
2020-01-05T22:00:00+01:00;2020-01-05;22:00:00;-90.0;8;120;1.3;276.95;99;160.0;45;101.0;30.0;98520.0;-740.0;3.6;3.6;0.0;3.900000000000034
2020-01-06T22:00:00+01:00;2020-01-06;22:00:00;110.0;1;160;3.5;275.75;93;11140.0;0;;800.0;98860.0;340.0;4.5;5.1;4.0;3.6000000000000227
2020-01-07T22:00:00+01:00;2020-01-07;22:00:00;-50.0;7;200;1.8;275.05;95;12740.0;0;;;98800.0;-60.0;2.2;2.2;;2.6000000000000227
2020-01-08T22:00:00+01:00;2020-01-08;22:00:00;-120.0;6;180;1.9;276.35;92;15200.0;0;;;98440.0;-360.0;2.4;3.2;;4.400000000000034
2020-01-09T22:00:00+01:00;2020-01-09;22:00:00;330.0;0;220;3.5;279.85;87;41660.0;50;100.0;800.0;98180.0;-260.0;5.1;6.4;1.0;8.700000000000045
2020-01-10T22:00:00+01:00;2020-01-10;22:00:00;100.0;0;230;0.6;278.35;95;18760.0;0;100.0;800.0;99000.0;820.0;1.3;2.3;8.0;5.900000000000034
2020-01-11T22:00:00+01:00;2020-01-11;22:00:00;50.0;1;150;2.6;272.95;95;14490.0;0;;;98740.0;-260.0;3.5;3.5;;0.5
2020-01-12T22:00:00+01:00;2020-01-12;22:00:00;-70.0;8;160;2.5;274.25;99;5500.0;0;90.0;7080.0;98620.0;-120.0;3.2;3.2;7.0;1.2000000000000455
2020-01-13T22:00:00+01:00;2020-01-13;22:00:00;-70.0;8;160;3.5;271.15;75;31020.0;0;;;97380.0;-1240.0;4.6;5.2;;2.0
2020-01-14T22:00:00+01:00;2020-01-14;22:00:00;-10.0;8;210;1.9;272.15;89;14460.0;0;;;97260.0;-120.0;2.5;3.1;;0.6000000000000227
2020-01-15T22:00:00+01:00;2020-01-15;22:00:00;80.0;0;220;0.6;276.45;85;23370.0;0;;;98190.0;930.0;1.1;2.2;;5.600000000000023
2020-01-16T22:00:00+01:00;2020-01-16;22:00:00;-90.0;8;330;1.1;274.95;86;19430.0;0;;;97740.0;-450.0;2.4;4.3;;3.900000000000034
2020-01-17T22:00:00+01:00;2020-01-17;22:00:00;80.0;1;230;2.8;274.75;91;60000.0;0;;2520.0;98950.0;1210.0;4.9;4.9;1.0;2.900000000000034
2020-01-18T22:00:00+01:00;2020-01-18;22:00:00;190.0;3;310;1.7;278.15;93;10310.0;61;100.0;1250.0;97740.0;-1210.0;2.9;4.9;8.0;6.0
2020-01-19T22:00:00+01:00;2020-01-19;22:00:00;170.0;1;360;0.9;270.35;72;51040.0;0;;1750.0;99140.0;1400.0;1.0;5.5;1.0;1.7000000000000455
2020-01-20T22:00:00+01:00;2020-01-20;22:00:00;-50.0;8;80;1.8;270.85;80;17150.0;0;100.0;1250.0;98940.0;-200.0;3.7;3.7;1.0;0.8000000000000114
2020-01-21T22:00:00+01:00;2020-01-21;22:00:00;-20.0;8;100;3.5;277.65;84;20170.0;0;100.0;450.0;98310.0;-630.0;7.3;7.3;8.0;7.0
2020-01-22T22:00:00+01:00;2020-01-22;22:00:00;-20.0;8;200;2.3;278.15;94;13710.0;0;100.0;1250.0;97690.0;-620.0;3.6;3.8;8.0;5.900000000000034
2020-01-23T22:00:00+01:00;2020-01-23;22:00:00;90.0;1;150;1.4;276.05;98;8330.0;0;;5280.0;97730.0;40.0;2.1;2.7;1.0;3.2000000000000455
2020-01-24T22:00:00+01:00;2020-01-24;22:00:00;10.0;0;170;1.8;276.15;87;18670.0;0;100.0;2940.0;97650.0;-80.0;3.7;4.1;8.0;5.0
2020-01-25T22:00:00+01:00;2020-01-25;22:00:00;50.0;1;160;2.8;276.25;86;19260.0;0;90.0;3300.0;97440.0;-210.0;3.5;3.5;1.0;5.300000000000011
2020-01-26T22:00:00+01:00;2020-01-26;22:00:00;10.0;1;170;2.2;274.65;88;21260.0;0;;6180.0;97820.0;380.0;3.1;3.5;2.0;3.3000000000000114
2020-01-27T22:00:00+01:00;2020-01-27;22:00:00;-150.0;8;160;3.3;277.55;87;34380.0;0;;;97000.0;-820.0;4.8;5.8;;6.400000000000034
2020-01-28T22:00:00+01:00;2020-01-28;22:00:00;80.0;1;230;2.7;275.65;78;41800.0;0;;;97770.0;770.0;3.9;5.6;;6.0
2020-01-29T22:00:00+01:00;2020-01-29;22:00:00;-10.0;7;170;3.2;279.25;80;27710.0;0;100.0;1750.0;97630.0;-140.0;4.9;4.9;1.0;9.400000000000034
2020-01-30T22:00:00+01:00;2020-01-30;22:00:00;90.0;1;160;2.4;283.35;87;28160.0;0;100.0;1750.0;97710.0;80.0;3.0;3.5;3.0;12.300000000000011
2020-01-31T22:00:00+01:00;2020-01-31;22:00:00;-40.0;6;210;1.3;279.75;93;27670.0;0;;;97580.0;-130.0;2.1;3.3;;7.7000000000000455
2020-02-01T22:00:00+01:00;2020-02-01;22:00:00;110.0;3;150;2.1;280.45;90;19720.0;0;;1750.0;98150.0;570.0;2.9;4.8;4.0;8.900000000000034
2020-02-02T22:00:00+01:00;2020-02-02;22:00:00;180.0;1;160;3.7;282.15;78;57040.0;0;;;98430.0;280.0;4.5;5.4;;12.700000000000045
2020-02-03T22:00:00+01:00;2020-02-03;22:00:00;50.0;1;210;3.5;277.75;72;17820.0;0;;;98170.0;-260.0;5.1;5.1;;9.400000000000034
2020-02-04T22:00:00+01:00;2020-02-04;22:00:00;110.0;1;250;3.2;275.75;74;40500.0;0;100.0;1250.0;99100.0;930.0;4.7;5.0;8.0;6.900000000000034
2020-02-05T22:00:00+01:00;2020-02-05;22:00:00;-100.0;7;110;1.7;273.55;75;37290.0;0;;;98560.0;-540.0;3.9;5.1;;4.400000000000034
2020-02-06T22:00:00+01:00;2020-02-06;22:00:00;20.0;3;160;1.7;273.75;92;26120.0;0;;;97930.0;-630.0;2.2;2.4;;1.8000000000000114
2020-02-07T22:00:00+01:00;2020-02-07;22:00:00;50.0;1;190;2.0;273.55;84;18890.0;0;;;97870.0;-60.0;2.7;3.1;;2.8000000000000114
2020-02-08T22:00:00+01:00;2020-02-08;22:00:00;140.0;1;290;2.9;282.15;95;5750.0;0;100.0;150.0;98330.0;460.0;4.4;4.4;8.0;9.800000000000011
2020-02-09T22:00:00+01:00;2020-02-09;22:00:00;80.0;2;170;3.3;278.75;64;25660.0;0;100.0;1750.0;98170.0;-160.0;4.1;4.6;1.0;12.200000000000045
2020-02-10T22:00:00+01:00;2020-02-10;22:00:00;40.0;2;260;4.5;283.55;94;14900.0;0;100.0;150.0;98520.0;350.0;7.2;8.8;8.0;11.300000000000011
2020-02-11T22:00:00+01:00;2020-02-11;22:00:00;40.0;2;290;4.7;281.75;95;19480.0;0;100.0;150.0;98430.0;-90.0;6.6;8.0;8.0;9.400000000000034
2020-02-12T22:00:00+01:00;2020-02-12;22:00:00;-190.0;8;0;0.0;277.45;94;15750.0;0;;;97760.0;-670.0;0.9;2.1;;5.2000000000000455
2020-02-13T22:00:00+01:00;2020-02-13;22:00:00;230.0;1;270;4.9;282.45;87;32700.0;0;100.0;450.0;98180.0;420.0;8.2;10.4;8.0;11.400000000000034
2020-02-14T22:00:00+01:00;2020-02-14;22:00:00;-10.0;5;170;1.8;277.35;93;16660.0;0;;;98230.0;50.0;2.2;2.4;;5.2000000000000455
2020-02-15T22:00:00+01:00;2020-02-15;22:00:00;0.0;0;180;2.1;278.25;88;30410.0;0;;;97940.0;-290.0;2.7;3.7;;7.0
2020-02-16T22:00:00+01:00;2020-02-16;22:00:00;90.0;1;180;2.4;278.15;92;21660.0;0;;;97790.0;-150.0;3.6;3.6;;6.2000000000000455
2020-02-17T22:00:00+01:00;2020-02-17;22:00:00;180.0;1;260;4.5;277.65;83;46910.0;0;;;99010.0;1220.0;7.6;7.6;;7.2000000000000455
2020-02-18T22:00:00+01:00;2020-02-18;22:00:00;170.0;1;200;2.7;277.25;82;48910.0;0;100.0;450.0;99130.0;120.0;4.7;4.7;2.0;7.0
2020-02-19T22:00:00+01:00;2020-02-19;22:00:00;-150.0;7;180;1.4;274.75;89;20340.0;0;;;98480.0;-650.0;1.8;2.5;;3.2000000000000455
2020-02-20T22:00:00+01:00;2020-02-20;22:00:00;370.0;3;250;3.6;279.45;82;26920.0;0;100.0;450.0;98720.0;240.0;5.4;6.9;8.0;9.200000000000045
2020-02-21T22:00:00+01:00;2020-02-21;22:00:00;70.0;1;190;2.1;275.95;96;15740.0;0;;;98800.0;80.0;2.5;2.5;;3.400000000000034
2020-02-22T22:00:00+01:00;2020-02-22;22:00:00;80.0;3;170;2.7;277.65;88;15430.0;0;;;99170.0;370.0;3.8;3.8;;6.300000000000011
2020-02-23T22:00:00+01:00;2020-02-23;22:00:00;50.0;0;150;2.4;276.65;79;21140.0;0;;;98970.0;-200.0;3.2;3.2;;6.900000000000034
2020-02-24T22:00:00+01:00;2020-02-24;22:00:00;40.0;3;260;3.5;277.35;71;14780.0;0;;;97980.0;-990.0;5.0;5.8;;9.200000000000045
2020-02-25T22:00:00+01:00;2020-02-25;22:00:00;160.0;1;250;5.9;279.35;88;32520.0;0;100.0;450.0;97670.0;-310.0;9.9;14.3;5.0;8.100000000000023
2020-02-26T22:00:00+01:00;2020-02-26;22:00:00;-10.0;8;240;4.5;277.35;86;29120.0;60;100.0;1250.0;97800.0;130.0;6.5;11.0;5.0;6.400000000000034
2020-02-27T22:00:00+01:00;2020-02-27;22:00:00;250.0;3;270;5.9;282.65;95;17200.0;0;100.0;250.0;97850.0;50.0;9.6;12.5;8.0;10.300000000000011
2020-02-28T22:00:00+01:00;2020-02-28;22:00:00;-200.0;8;210;0.6;277.75;89;14770.0;0;;;97080.0;-770.0;1.2;2.6;;6.300000000000011
2020-02-29T22:00:00+01:00;2020-02-29;22:00:00;100.0;2;180;2.5;278.75;86;43390.0;0;100.0;1250.0;96940.0;-140.0;3.1;6.1;8.0;7.800000000000011
2020-03-01T22:00:00+01:00;2020-03-01;22:00:00;-220.0;8;90;1.3;279.55;81;19420.0;60;100.0;2250.0;96240.0;-700.0;2.7;4.6;8.0;9.5
2020-03-02T22:00:00+01:00;2020-03-02;22:00:00;300.0;1;250;6.8;275.55;87;3430.0;60;100.0;450.0;97040.0;800.0;14.3;17.3;2.0;4.400000000000034
2020-03-03T22:00:00+01:00;2020-03-03;22:00:00;410.0;1;270;6.0;278.55;88;60000.0;0;100.0;450.0;97490.0;450.0;9.6;11.3;2.0;7.300000000000011
2020-03-04T22:00:00+01:00;2020-03-04;22:00:00;-80.0;8;150;2.0;283.05;93;31060.0;0;90.0;2250.0;97250.0;-240.0;2.8;3.8;7.0;11.0
2020-03-05T22:00:00+01:00;2020-03-05;22:00:00;190.0;1;240;7.0;276.75;81;51220.0;0;;800.0;96960.0;-290.0;10.9;11.7;3.0;6.600000000000023
2020-03-06T22:00:00+01:00;2020-03-06;22:00:00;240.0;3;250;6.1;275.55;87;46390.0;0;100.0;800.0;97790.0;830.0;9.7;10.2;3.0;4.400000000000034
2020-03-07T22:00:00+01:00;2020-03-07;22:00:00;40.0;3;270;1.5;279.05;84;53220.0;0;100.0;1250.0;98360.0;570.0;2.9;3.9;1.0;8.400000000000034
2020-03-08T22:00:00+01:00;2020-03-08;22:00:00;90.0;1;240;6.6;279.45;80;45340.0;0;100.0;1250.0;98060.0;-300.0;9.7;11.4;5.0;9.600000000000023
2020-03-09T22:00:00+01:00;2020-03-09;22:00:00;10.0;0;240;4.1;277.65;80;37920.0;0;100.0;2250.0;98450.0;390.0;5.5;6.5;2.0;7.7000000000000455
2020-03-10T22:00:00+01:00;2020-03-10;22:00:00;110.0;3;180;1.4;278.35;88;19980.0;0;;;98380.0;-70.0;1.7;2.0;;7.100000000000023
2020-03-11T22:00:00+01:00;2020-03-11;22:00:00;20.0;0;180;2.0;280.55;94;25550.0;0;;;97930.0;-450.0;2.3;2.8;;8.300000000000011
2020-03-12T22:00:00+01:00;2020-03-12;22:00:00;70.0;1;120;1.5;283.35;97;5920.0;62;100.0;450.0;98060.0;130.0;2.7;3.0;6.0;10.700000000000045
2020-03-13T22:00:00+01:00;2020-03-13;22:00:00;30.0;1;190;2.0;279.05;86;41430.0;0;100.0;800.0;97970.0;-90.0;2.3;2.3;8.0;8.100000000000023
2020-03-14T22:00:00+01:00;2020-03-14;22:00:00;-50.0;8;320;0.6;276.85;85;23730.0;0;;;97840.0;-130.0;1.1;2.3;;6.0
2020-03-15T22:00:00+01:00;2020-03-15;22:00:00;-30.0;5;280;4.6;282.05;92;11000.0;60;100.0;250.0;96830.0;;;11.3;;10.100000000000023
2020-03-16T22:00:00+01:00;2020-03-16;22:00:00;240.0;1;240;1.6;281.15;92;18720.0;0;100.0;800.0;98070.0;1240.0;2.3;2.6;3.0;9.200000000000045
2020-03-17T22:00:00+01:00;2020-03-17;22:00:00;80.0;1;0;0.0;281.25;90;7480.0;0;;800.0;98730.0;660.0;0.5;1.9;5.0;9.700000000000045
2020-03-18T22:00:00+01:00;2020-03-18;22:00:00;10.0;0;160;1.3;281.25;89;24510.0;0;;;98130.0;-600.0;1.9;2.2;;9.800000000000011
2020-03-19T22:00:00+01:00;2020-03-19;22:00:00;-30.0;8;160;1.5;282.05;87;26040.0;0;90.0;6780.0;97470.0;-660.0;1.8;2.8;7.0;11.0
2020-03-20T22:00:00+01:00;2020-03-20;22:00:00;30.0;2;360;1.4;280.45;80;22260.0;0;;;97210.0;-260.0;2.2;2.8;;10.600000000000023
2020-03-21T22:00:00+01:00;2020-03-21;22:00:00;120.0;1;360;1.5;281.05;83;22030.0;0;;;96840.0;-370.0;2.3;2.5;;10.700000000000045
2020-03-22T22:00:00+01:00;2020-03-22;22:00:00;160.0;3;180;1.8;281.75;82;16800.0;0;100.0;1250.0;97300.0;460.0;2.5;2.7;7.0;11.600000000000023
2020-03-23T22:00:00+01:00;2020-03-23;22:00:00;50.0;1;210;0.9;282.85;95;5260.0;0;100.0;2250.0;97660.0;360.0;1.9;1.9;1.0;10.5
2020-03-24T22:00:00+01:00;2020-03-24;22:00:00;60.0;1;270;0.5;277.55;83;25640.0;0;;1750.0;97420.0;-240.0;1.1;2.4;2.0;7.100000000000023
2020-03-25T22:00:00+01:00;2020-03-25;22:00:00;100.0;1;260;3.2;274.25;65;38250.0;0;;1750.0;97090.0;-330.0;6.9;6.9;1.0;7.2000000000000455
2020-03-26T22:00:00+01:00;2020-03-26;22:00:00;190.0;1;270;1.6;275.15;91;9690.0;0;;1250.0;97110.0;20.0;2.6;6.9;1.0;3.3000000000000114
2020-03-27T22:00:00+01:00;2020-03-27;22:00:00;170.0;1;180;1.7;275.15;78;21630.0;0;100.0;6120.0;97400.0;290.0;2.2;3.1;8.0;5.5
2020-03-28T22:00:00+01:00;2020-03-28;22:00:00;180.0;2;200;2.4;276.15;67;15980.0;0;;;97750.0;350.0;4.1;5.9;;8.800000000000011
2020-10-25T22:00:00+01:00;2020-10-25;22:00:00;130.0;3;230;4.6;280.95;92;5400.0;63;100.0;450.0;96890.0;-420.0;7.6;9.5;1.0;9.0
2020-10-26T22:00:00+01:00;2020-10-26;22:00:00;80.0;1;230;4.1;278.55;82;38440.0;0;100.0;800.0;97500.0;610.0;8.8;11.0;1.0;8.300000000000011
